0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
31.0,5076.1410000000005,2747.997,2439.013,3455.535999999999,4738.62,1302.863,1024.035,2806.2939999999994,1585.9299999999998,1614.388,1841.068,2808.424,3575.151,1371.373,1209.888,1030.7769999999998,374.08299999999997,5022.086,3718.8169999999996,1840.048,1918.8409999999997,3990.314999999999,3481.4640000000004,540.6089999999999,2489.81,888.766,857.1689999999999,1751.2519999999997,2032.0569999999998,4010.8119999999985,1651.705,3801.7909999999997,1611.6119999999996,1894.719,3724.367999999999,4025.726999999998,2882.312,5741.428000000001,5059.74,4075.1669999999995,4010.9739999999993,2151.9419999999996,2126.81,1592.065,2258.6519999999996,1953.251,1488.8729999999998,4202.076999999999,1663.2489999999998,2382.7339999999995
32.0,6872.920999999999,1008.606,1357.975,3043.4100000000008,6799.803999999999,3153.776,2148.9449999999997,4867.478,3024.8399999999992,528.285,567.49,4091.703,2109.8759999999997,1283.299,1397.589,1186.3049999999998,2058.62,7083.2699999999995,3179.731,2158.686,1019.951,2711.3099999999995,5278.244,2027.5439999999999,4286.59,1854.216,2939.694,2989.1889999999994,2106.105,5298.749000000001,2672.225,2075.791,3672.7959999999994,1223.577,3284.7540000000004,5053.1939999999995,4707.947999999999,7606.052999999997,6767.804999999999,3486.3399999999992,3422.146999999999,784.399,353.549,2612.5849999999996,1695.6190000000001,2396.4109999999996,1807.5109999999997,5910.141999999999,466.191,4179.513999999999
33.0,7750.678999999998,1837.5819999999999,1422.164,2376.231,7776.916999999999,4130.889,3126.058,5844.590999999999,3902.597999999999,1695.0189999999998,1544.6029999999998,5292.396999999998,549.38,2260.4119999999994,2374.702,2386.999,3035.733,8060.383,2014.7959999999998,2695.9510000000005,2367.205,1474.856,6156.002,3004.657,5164.348,2831.329,3836.7710000000006,3770.2329999999997,2509.9089999999997,6499.443,3872.9190000000003,2039.5980000000002,4649.908999999999,1770.1799999999998,2387.9770000000003,6253.887999999998,5585.706,8483.810999999996,7744.917999999999,2249.886,2185.6929999999998,2131.6530000000002,1436.81,3813.2790000000005,1519.006,3743.664999999999,2784.6240000000003,6887.254999999997,1915.5960000000002,5057.272
34.0,3543.7459999999996,6563.798999999999,6789.561999999998,8340.984999999997,702.7529999999999,3734.434999999999,5798.280999999998,2939.355,6141.573000000001,5787.469999999999,6014.15,2245.0499999999997,7748.232999999998,6287.338,6013.128,5148.710999999998,4534.163999999999,2703.343,8477.305999999997,6649.149999999998,6091.922999999997,8349.667,5129.117,5456.574,4876.302,5804.731,5431.415999999998,6354.526999999999,6948.021999999999,1041.023,4110.293999999999,7615.462999999998,3665.926999999999,6515.332,8582.328999999998,2333.869,4963.465999999999,3492.5409999999997,483.36799999999994,8833.655999999999,8769.462999999998,6325.023999999999,6299.891999999999,4061.7459999999996,6988.539999999999,4794.749000000001,6354.355999999997,862.417,5836.330999999999,5058.945
35.0,6892.503000000001,1431.979,738.251,2423.6860000000006,6819.3859999999995,3173.358,2168.527,4887.0599999999995,3044.4219999999996,737.4879999999999,587.0719999999999,4334.865999999999,1442.8220000000001,1302.8809999999999,1417.171,1429.4679999999998,2078.202,7102.852,2560.0069999999996,1928.931,1687.2959999999998,2044.2560000000003,5297.826,2047.1260000000002,4306.172,1873.798,2959.276,3003.213,1742.889,5541.912000000001,2915.388,2019.087,3692.3779999999992,860.3609999999999,2665.0299999999997,5296.356999999998,4727.53,7625.634999999999,6787.386999999999,2819.2859999999996,2755.0929999999994,1451.7440000000001,655.1999999999999,2855.748,1075.895,3063.7559999999994,1827.0929999999998,5929.723999999999,1130.699,4199.096
36.0,6751.0560000000005,1523.443,853.312,2538.7470000000003,6677.938999999999,3031.9109999999996,2027.0800000000002,4745.612999999999,2902.9750000000004,608.3589999999999,445.625,4205.737,1584.269,1161.4339999999997,1275.724,1300.339,1936.755,6961.405,2675.0679999999998,1787.484,1561.4979999999996,2185.703,5156.379,1905.679,4164.724999999999,1732.3509999999999,2817.8289999999997,2861.766,1601.442,5412.783000000001,2786.258999999999,2110.551,3550.930999999999,718.9139999999999,2780.091,5167.227999999999,4586.083,7484.187999999999,6645.939999999999,2960.7329999999997,2896.54,1325.946,609.5939999999999,2726.6189999999997,1190.956,2937.9579999999996,1685.6459999999997,5788.277,1001.5699999999998,4057.6489999999994
37.0,7488.99,1257.367,1591.2459999999999,2892.981,7415.873,3769.845,2765.0139999999997,5483.547,3640.9089999999987,1155.9679999999998,1183.559,4746.94,1651.833,1899.3679999999997,2013.6579999999997,1841.5419999999995,2674.689,7699.338999999999,2893.636,2525.4179999999997,1628.649,2353.6960000000004,5894.312999999999,2643.613,4902.659,2470.2849999999994,3555.7629999999995,3599.6999999999994,2339.376,5953.986000000001,3327.462,1844.4750000000001,4288.864999999999,1456.8479999999997,3134.325,5708.430999999999,5324.017,8222.121999999998,7383.874,3128.7259999999997,3064.5329999999994,1393.0970000000002,642.642,3267.822,1859.0720000000001,3005.108999999999,2423.58,6526.210999999998,1121.428,4795.583
38.0,7055.177000000001,985.6079999999998,1157.433,2842.868,6982.0599999999995,3336.0319999999997,2331.201,5049.7339999999995,3207.0959999999995,722.155,749.7459999999999,4313.1269999999995,1791.944,1465.555,1579.8449999999998,1407.729,2240.876,7265.526,2979.189,2091.605,1240.9250000000002,2489.8239999999996,5460.5,2209.8,4468.846,2036.4720000000002,3121.9499999999994,3165.8869999999993,1905.5629999999999,5520.173000000001,2893.6489999999994,1572.7160000000001,3855.0519999999988,1023.0349999999999,3084.212,5274.6179999999995,4890.204,7788.308999999998,6950.061,3264.8539999999994,3200.660999999999,1005.373,208.829,2834.0090000000005,1495.0770000000002,2617.3849999999993,1989.7669999999996,6092.397999999999,687.615,4361.7699999999995
39.0,3729.265999999999,7199.815999999998,7379.236999999997,8825.429,571.439,4095.9680000000003,5983.800999999999,3124.8749999999995,6327.093000000002,6423.487,6650.166999999999,2881.0669999999996,8384.249999999998,6797.895999999999,6602.802999999998,5784.728,5160.476,2888.8629999999994,9066.981,6834.669999999997,6727.939999999998,8985.684000000001,5314.637000000001,5967.131999999999,5061.822,6315.288999999997,5616.936,6540.047,7147.922999999998,1677.0400000000002,4746.311,8251.479999999998,3851.4469999999997,7105.006999999999,9094.260999999999,2970.128,5148.986,3678.0609999999992,352.054,9423.330999999998,9359.137999999997,6961.040999999999,6935.908999999999,4697.762999999999,7578.214999999997,5430.766,6539.8759999999975,1047.937,6472.347999999999,5244.465
40.0,2479.57,5371.038,4738.940999999999,5731.436000000001,3060.6699999999996,1929.52,2894.2509999999993,512.7339999999999,2864.545,4370.503,4597.183,1527.604,6318.293999999999,3874.0649999999996,3740.7839999999997,3786.8919999999994,2994.0280000000002,2279.435,6018.745,3745.12,4674.955999999999,6290.242999999999,1897.159,3232.9449999999997,1599.274,3492.9179999999997,2527.386,3077.499,4058.3729999999996,2728.3239999999996,2917.437,6422.701999999999,1225.4759999999997,4310.7519999999995,6000.268,2752.216,1686.4379999999999,2998.777,3441.3140000000003,6375.094999999998,6310.902000000001,4908.057,4882.924999999998,2857.797,4558.579999999999,3601.988,3450.3259999999996,2587.682,4419.364,1781.9170000000001
41.0,6177.361,1985.9119999999998,938.838,2350.3619999999996,6220.625999999999,2693.861,1543.5549999999998,4288.299999999999,2329.28,1013.5519999999999,585.262,4199.422,2191.3509999999997,474.14899999999994,633.5989999999999,1443.4379999999999,1765.081,6504.091999999999,2486.6829999999995,1394.6960000000001,1728.826,2758.1810000000005,4582.683999999999,1426.458,3591.03,1250.332,2263.453,2293.6290000000004,1406.532,5401.81,2929.358,2608.9449999999997,3093.618,524.7090000000001,2591.7059999999997,5310.326999999998,4012.3879999999995,6910.492999999999,6450.7379999999985,2843.0329999999994,2778.84,1673.766,1045.3529999999998,2869.718,997.9170000000001,3106.4480000000003,1043.5210000000002,5593.075,1163.9830000000002,3483.9539999999997
42.0,4413.545,3726.488999999999,4040.786999999999,5592.209999999999,3876.584,991.382,3191.2249999999995,1944.2579999999998,3563.8569999999995,3038.6949999999993,3265.375,934.572,4999.457999999999,3538.562999999999,3264.3530000000005,2399.9359999999997,1785.3890000000001,4213.41,5728.530999999999,4007.2379999999994,3092.3900000000003,5600.891999999999,2944.668,2707.799,2301.396,3055.9559999999997,2835.096,3776.811,4199.2469999999985,2141.618,1094.1019999999999,4778.152999999999,1069.539,3766.5569999999993,5833.553999999997,1896.0629999999999,2388.7479999999996,4932.751999999999,3659.5369999999994,6084.880999999998,6020.687999999998,3325.6929999999998,3337.111,1312.971,4239.765,1957.4389999999999,3656.062999999999,2801.874,2873.5499999999997,2483.4489999999996
43.0,1889.806,8196.244999999999,7376.270999999995,7883.108999999999,2662.18,4761.762999999999,5531.580999999998,2865.931,5077.397,7200.489999999998,7329.649999999999,3877.495999999999,8955.623999999998,6511.394999999998,6378.114,6619.134999999999,5826.271,776.975,8461.721999999998,6025.967999999998,7504.942999999999,8909.128,3475.7469999999994,5870.275,3812.1259999999984,6130.247999999998,4891.378,5290.351,6339.220999999999,2673.4689999999996,5742.739999999999,9247.908999999996,4057.718999999999,6948.081999999997,8151.940999999997,3973.4209999999985,3381.5460000000003,1043.077,3042.824,8840.395999999999,8929.787,7738.043999999999,7712.9119999999975,5690.04,7195.909999999997,6427.194999999999,6087.655999999998,2189.192,7249.350999999999,3994.7689999999984
44.0,7941.617,4055.5289999999995,2231.253999999999,1596.81,8950.438,5423.673000000001,4121.119000000001,7008.526999999997,4380.143,3583.512,3124.656,6929.233999999999,1923.533,3165.6059999999998,3327.3239999999996,4173.249999999999,4494.892999999999,8729.858,940.7389999999999,3286.035,4458.638000000001,1188.1970000000001,6346.939999999999,4143.903,5653.664999999999,3940.5830000000005,4515.733,3819.659,2861.2750000000005,8131.622000000001,5659.169999999999,4443.57,5823.4299999999985,2668.1839999999993,860.7729999999999,8040.138999999998,6075.022999999998,8674.748999999998,9180.549999999997,188.016,373.26699999999994,4291.919,3547.8679999999995,5599.529999999999,2245.8199999999997,5836.259999999997,3572.1629999999996,8322.886999999999,3893.7949999999987,5546.589
45.0,3544.1000000000004,4384.914,3427.085999999999,3995.103,5195.045,2159.5299999999997,1582.396,2647.4559999999997,1128.212,3251.3050000000007,3380.465,3662.3259999999996,5006.439,2562.21,2428.9290000000005,2706.215,1962.884,3787.187,4573.715999999999,2076.7829999999994,3555.7580000000003,4959.943000000001,1959.529,1921.0899999999997,710.994,2181.063,942.193,1341.1660000000002,2390.036,4863.046,2511.07,5438.7080000000005,2078.4469999999997,2998.897,4263.9349999999995,4881.109,1132.3519999999999,4151.532999999999,5575.688999999999,4952.389999999999,4980.602,3788.8590000000004,3763.7270000000008,2451.4300000000003,3246.7249999999995,3164.4259999999995,2138.471,4722.057000000001,3300.166,603.918
46.0,1881.117,6163.397999999998,5254.542999999998,5636.1179999999995,3530.089,2721.846,3409.853,984.297,2867.94,5078.762,5207.922,1999.167,6833.895999999998,4389.6669999999995,4256.3859999999995,4533.672,3786.3540000000003,2122.231,6214.730999999999,3904.2400000000002,5383.214999999999,6787.4,1280.963,3748.5469999999996,1690.398,4008.519999999999,2769.6499999999996,3168.623,4217.493,3198.122,3709.763000000001,7215.061999999999,2017.8019999999997,4826.353999999999,5904.949999999999,3222.599,1134.555,2488.5499999999997,3910.733,6593.404999999999,6778.655999999997,5616.316,5591.1839999999975,3650.1230000000005,5074.182,4394.348000000001,3965.928,3057.1009999999997,5127.6230000000005,1864.1879999999999
47.0,2729.762,5201.534000000001,4074.79,4251.681999999999,5070.879,2035.364,2399.0159999999996,2523.29,1483.504,4067.925,4169.91,3538.1599999999994,5646.314,3351.6549999999997,3218.3739999999993,3522.834999999999,2779.504,3663.0209999999997,4830.294999999998,2770.72,4372.378,5515.090999999999,1168.62,2737.71,586.828,2997.683,1758.813,1890.431,3083.9730000000004,4738.879999999999,3023.2809999999995,6255.328,1954.281,3788.342,4520.513999999999,4756.943,1008.1859999999999,3337.1949999999997,5451.522999999999,5208.968999999999,5394.219999999999,4605.479,4580.347,2963.6409999999996,3894.429,3685.8479999999995,2927.916,4597.891,4116.786,479.752
48.0,4484.054,3333.487999999999,4359.717,5911.14,3944.481999999999,1383.0439999999999,3530.463999999999,2012.1559999999997,3955.5189999999993,3020.9849999999997,3524.600999999999,1000.805,5097.132,3875.115,3583.283000000001,2508.6229999999996,2176.056,4283.919,6047.461000000001,4344.379999999999,2874.0289999999995,5798.6410000000005,3016.448,3047.038,2693.058,3395.1949999999997,3226.758,4168.473,4536.388999999999,2207.851,875.741,4385.151999999999,1461.2009999999998,4085.4869999999996,6152.4839999999995,1962.2959999999998,2780.41,5003.2609999999995,3725.7699999999995,6403.810999999999,6339.6179999999995,3107.3320000000003,3118.75,1272.605,4558.695,1564.4379999999996,3993.2050000000004,2868.107,2655.189,2875.111
49.0,5930.951,1746.9450000000002,1168.6969999999997,2720.12,5970.875999999999,2444.111,1297.1449999999998,4038.549999999999,2082.8700000000003,547.3340000000001,614.9440000000001,3813.1800000000003,2381.3709999999996,684.0949999999999,392.263,907.7819999999999,1510.789,6254.341999999999,2856.441,1153.3600000000001,1193.17,2982.805,4336.273999999999,1177.417,3344.6199999999994,1003.9220000000001,2017.0429999999997,2047.2190000000003,1345.369,5020.226000000001,2393.7019999999998,2791.836999999999,2843.8679999999995,894.4670000000001,2961.464,4774.670999999999,3765.9779999999987,6664.082999999999,6200.9879999999985,3212.7909999999993,3148.5979999999995,1138.11,1087.3950000000002,2334.062,1367.6750000000002,2570.7919999999995,802.185,5343.324999999999,628.327,3237.543999999999
50.0,3737.377,4207.34,3916.016999999999,5362.277,3202.035,632.748,2520.649,1269.709,2882.5449999999996,3073.7309999999998,3300.411000000001,1511.967,5034.494,3334.6759999999986,3139.583,2490.1200000000003,1697.256,3537.2419999999997,5603.761000000001,3371.5179999999996,3378.1839999999993,5635.928,2268.5,2503.9119999999994,1620.084,2852.069,2153.784,3095.4990000000003,3684.771,2714.355,1620.665,5261.134000000001,388.227,3641.7869999999994,5631.1089999999995,2729.27,1707.436,4256.584,3582.679,5960.110999999999,5895.918000000001,3611.284999999999,3586.152999999999,1561.025,4114.995,2491.799,3076.7239999999997,2725.637,3122.5919999999996,1802.137
51.0,5695.504,1957.9619999999993,1372.0189999999998,2839.064999999999,5884.806,2369.2219999999998,1061.6979999999999,3952.479999999999,1847.423,758.3509999999999,825.961,3874.783,2592.387999999999,754.902,434.464,1118.799,1440.442,6041.091,2976.642,1224.1670000000001,1404.187,3193.8219999999997,4100.827,943.317,3109.173,768.475,1781.5959999999998,1811.7720000000002,1416.176,5077.171,2604.7189999999996,3002.854,2757.798,1014.668,3081.665000000001,4985.687999999999,3530.530999999999,6428.6359999999995,6126.098999999998,3332.9919999999997,3268.7989999999995,1349.127,1298.412,2545.079,1487.8760000000002,2781.8089999999997,872.9920000000001,5268.435999999999,839.3439999999999,3002.0969999999993
52.0,1611.5539999999999,6519.245999999999,5289.912,5466.804,4341.005999999999,3373.846,3716.7280000000005,1795.214,2791.4119999999994,5385.637,5477.818,2810.084,6861.436000000002,4659.563,4526.281999999999,4840.547,4126.3009999999995,2933.1480000000006,6045.4169999999995,4045.5220000000004,5690.09,6730.213000000001,475.644,4055.421999999999,2207.6389999999997,4315.3949999999995,3076.5249999999996,3190.25,4358.775000000001,4009.039,4361.763,7573.039999999999,2668.4530000000004,5096.25,5735.636,4033.516000000001,1405.164,2218.987,4721.649999999999,6424.0909999999985,6609.341999999999,5923.191000000001,5898.058999999998,4302.1230000000005,5109.550999999999,5056.530000000001,4235.8240000000005,3868.0179999999996,5434.4980000000005,2100.563
53.0,6493.811000000001,3294.274999999999,1360.854,399.82099999999997,7879.355999999999,4553.273,2730.695,5583.099999999998,2932.337,2727.0649999999996,2268.209,6058.834,1766.9650000000001,2048.043,2209.761,3302.85,3624.4929999999995,7282.052,950.9460000000001,1838.2290000000003,3588.2380000000007,1635.7419999999997,4899.133999999999,2937.867,4205.859,2550.159,3090.306,2371.853,1413.4689999999998,7261.222000000001,4788.7699999999995,3881.205,4752.348,1797.784,641.1650000000001,7169.738999999999,4627.217,7226.942999999999,8259.999999999996,1329.62,1514.871,3444.651999999999,2704.8639999999996,4729.129999999999,1200.546,4965.859999999999,2171.1,7402.957999999999,3023.394999999999,4098.782999999999
54.0,3807.779,4003.3909999999987,4391.663999999999,5943.086999999999,3265.046,1338.667,3542.1019999999994,1332.72,3911.141999999999,3389.572,3616.2520000000004,733.3800000000001,5350.334999999999,3889.439999999999,3615.23,2750.8129999999996,2136.2659999999996,3607.6439999999993,6079.4079999999985,4358.115,3548.1740000000004,5951.769000000001,2950.7519999999995,3058.676,2648.6810000000005,3406.833,3182.3809999999994,4124.0960000000005,4550.123999999999,1940.426,1549.886,5055.054999999999,1416.8239999999998,4117.433999999999,6184.430999999998,1694.8709999999999,2736.0329999999994,4326.986,3046.334,6435.757999999998,6371.564999999999,3781.477,3792.8949999999995,1663.848,4590.642,2234.341,4006.9399999999996,2188.671,3329.334,2830.7339999999995
55.0,4613.661,3228.7799999999997,2270.9519999999998,2854.6229999999996,5548.567,2478.934,426.26199999999994,3150.6859999999997,765.5799999999999,2095.171,2224.331,3984.495,3850.305,1406.076,1272.7949999999998,1672.783,1550.1539999999998,4917.387,3433.2359999999994,922.344,2399.624,3805.5039999999995,3018.984,764.956,2027.33,1024.9289999999999,657.892,729.929,1235.597,5186.883,2827.7760000000003,4282.574,2421.5589999999997,1842.763,3123.4550000000004,5201.797999999999,2448.688,5346.792999999999,5929.210999999999,3811.91,3826.1629999999996,2632.725,2607.5930000000003,2768.136,2090.591,3129.3219999999997,982.337,5072.169,2144.032,1920.254
56.0,6108.305999999999,2828.3959999999997,4389.889999999999,5941.313,5565.572999999999,1895.5510000000002,3560.6369999999993,3633.2469999999994,3987.261,3051.1579999999994,3554.774,2621.896,5066.9349999999995,3905.287999999999,3613.4560000000006,2538.796,2207.3500000000004,5908.170999999999,6077.634000000001,4374.553,2450.9489999999996,5801.348,4650.138000000001,3077.2109999999993,3462.1059999999993,3425.367999999999,3258.4999999999995,4200.215,4566.561999999999,3828.941999999999,905.914,3880.0599999999995,2515.0520000000006,4115.66,6182.656999999998,3583.387,3835.0789999999997,6627.512999999998,5346.860999999999,6433.983999999999,6369.791,2660.264,3148.922999999999,1302.778,4588.8679999999995,1059.346,4023.378,4489.198,2685.362,3355.0299999999993
57.0,33.426,7666.316999999997,6436.983,6613.875,3213.9080000000004,4430.525999999999,4863.799,2536.8279999999995,3938.482999999999,6532.707999999999,6624.888999999998,3551.6979999999994,8008.5070000000005,5806.633999999999,5673.353,5987.617999999999,5273.371999999999,1802.9290000000003,7192.487999999998,5192.593,6837.160999999998,7877.283999999999,1622.7150000000001,5202.4929999999995,3305.0409999999997,5462.4659999999985,4223.596,4337.321,5505.8460000000005,2883.886,5417.823,8720.110999999999,3726.481999999999,6243.320999999999,6882.7069999999985,3650.549,2468.332,1086.7730000000001,3594.5519999999997,7571.161999999997,7756.412999999997,7070.261999999999,7045.1299999999965,5358.802999999999,6256.6219999999985,6102.277999999999,5382.894999999999,2740.9200000000005,6581.568999999999,3197.9649999999997
58.0,2101.494,7818.169,6998.194999999994,7566.212000000001,2284.1039999999994,4383.687,5153.504999999999,2487.8549999999996,4699.321,6822.413999999998,6951.573999999998,3499.42,8577.547999999995,6133.318999999997,6000.037999999999,6241.059,5448.195,293.39,8144.824999999999,5647.891999999999,7126.866999999998,8531.052,3686.865,5492.1990000000005,3434.0499999999984,5752.171999999999,4513.301999999999,4912.274999999999,5961.1449999999995,2295.3929999999996,5364.664,8869.832999999999,3679.642999999999,6570.005999999996,7835.043999999999,3595.3450000000003,3521.214,1711.2730000000001,2664.7479999999996,8523.499,8551.711,7359.967999999999,7334.835999999997,5311.963999999999,6817.833999999997,6049.119,5709.579999999998,1811.1159999999995,6871.274999999999,3616.6929999999993
59.0,7776.397999999998,1811.8629999999998,1447.883,2401.9500000000003,7802.6359999999995,4156.608,3151.777,5870.309999999999,3928.316999999999,1720.7379999999998,1570.3219999999997,5318.115999999998,575.099,2286.1309999999994,2400.4209999999994,2412.718,3061.452,8086.102,2040.5149999999996,2721.6700000000005,2341.4860000000003,1500.5749999999996,6181.7210000000005,3030.376,5190.067,2857.0480000000002,3862.4900000000007,3795.9519999999998,2535.6279999999997,6525.162,3898.6380000000004,2013.8790000000001,4675.628,1795.899,2413.6960000000004,6279.606999999998,5611.425,8509.529999999997,7770.636999999999,2275.6050000000005,2211.4120000000003,2105.9339999999997,1411.091,3838.9979999999996,1544.725,3717.946,2810.3430000000003,6912.973999999997,1889.8770000000002,5082.991
60.0,7238.8369999999995,1603.86,910.322,2017.3129999999999,7273.504999999999,3627.4770000000003,2622.6459999999997,5341.178999999999,3390.7559999999994,1191.607,1037.0430000000001,4788.984999999999,996.771,1752.8519999999999,1871.2899999999997,1883.5869999999998,2532.321,7556.971,2138.145,2184.1089999999995,1994.052,1598.2050000000002,5644.16,2501.245,4652.505999999999,2327.9170000000004,3324.9290000000005,3258.3909999999996,1998.0669999999998,5996.031000000001,3369.507,2190.9680000000003,4146.496999999999,1258.338,2258.657,5750.475999999998,5073.8640000000005,7971.968999999997,7241.505999999999,2373.235,2309.0420000000004,1758.5000000000002,1014.449,3309.867,983.404,3370.512,2281.212,6383.842999999998,1493.2350000000001,4545.429999999999
61.0,48.552,7877.2059999999965,6647.871999999999,6824.763999999999,3229.0340000000006,4641.414999999998,5074.687999999999,2747.716999999999,4149.371999999999,6743.596999999998,6835.777999999997,3762.586999999999,8219.396,6017.522999999998,5884.241999999999,6198.506999999998,5484.260999999998,1818.055,7403.376999999997,5403.481999999999,7048.049999999997,8088.172999999998,1833.604,5413.381999999998,3515.93,5673.354999999998,4434.484999999999,4548.21,5716.735,2899.012,5628.711999999999,8930.999999999998,3937.3709999999987,6454.209999999998,7093.595999999998,3861.437999999999,2679.221,1101.8990000000001,3609.678,7782.050999999996,7967.301999999996,7281.150999999998,7256.018999999996,5569.691999999998,6467.510999999998,6313.1669999999995,5593.783999999998,2756.0460000000007,6792.457999999998,3408.853999999999
62.0,1961.875,5937.431,4841.686,5018.577999999999,4410.834,2486.232,3165.9119999999994,1863.245,2250.4,4834.821,4936.806,2878.115,6413.21,4118.5509999999995,3985.2699999999995,4289.731,3546.3999999999996,3002.976,5597.190999999998,3537.6159999999995,5139.273999999999,6281.986999999999,412.505,3504.6059999999998,1353.7240000000002,3764.5789999999993,2525.7090000000003,2657.3269999999998,3850.8689999999997,4078.8349999999996,3474.1489999999994,6989.094999999999,1780.304,4555.237999999999,5287.409999999999,4100.004,517.015,2569.308,4791.477999999999,5975.864999999999,6161.115999999999,5372.375,5347.243,3414.5089999999996,4661.325,4168.381,3694.8119999999994,3937.8460000000005,4883.682,1246.6480000000001
63.0,7648.3009999999995,2290.6899999999996,1294.153,1630.2909999999997,7994.596,4396.057000000001,3277.9419999999996,6062.2699999999995,3800.22,1960.1870000000001,1670.338,5557.564999999999,551.962,2209.7639999999997,2371.4819999999995,2652.1669999999995,3300.901,7993.887999999999,1381.301,2593.573,2762.632,988.7860000000001,6053.624,3188.061,5061.97,2985.1499999999996,3734.393,3667.855,2407.531,6764.611000000001,4138.0869999999995,2678.7309999999998,4867.588,1712.342,1754.4819999999997,6519.055999999999,5483.327999999999,8381.432999999999,8010.085999999999,1737.6509999999998,1673.458,2527.08,1783.029,4078.447,1308.719,4139.092,2776.925,7152.422999999998,2261.815,4954.894
64.0,4151.795,3902.9249999999993,3611.6019999999994,5114.423999999999,3661.0359999999996,327.10699999999997,2357.547,1728.7100000000003,2719.443,2769.316,2995.996000000001,1517.988,4730.078999999999,3030.2609999999995,2835.1680000000006,2185.705,1392.841,3951.6599999999994,5299.3460000000005,3208.416,3073.769,5331.513000000001,2640.323,2199.4970000000003,1458.142,2547.654,1990.6819999999998,2932.397,3521.669000000001,2720.3759999999997,1314.3809999999999,4956.719,540.102,3337.372,5383.255999999999,2735.2909999999997,1811.886,4671.002,3769.304,5655.695999999999,5591.503,3306.87,3281.738,1256.6100000000001,3810.58,2185.515,2913.6220000000003,2911.641,2818.177,1640.195
65.0,4118.373999999999,3823.3019999999997,3531.979,5034.8009999999995,3581.4129999999996,247.48399999999998,2458.2299999999996,1649.0870000000002,2820.1259999999997,2689.693,2916.3730000000005,1438.365,4650.455999999999,2950.6379999999995,2755.545,2106.0820000000003,1313.2180000000003,3918.2389999999996,5219.723000000001,3309.0989999999993,2994.146,5251.890000000001,2608.9429999999993,2119.8740000000003,1558.825,2468.031,2091.365,3033.0799999999995,3611.321999999999,2640.7529999999997,1234.7579999999998,4877.0960000000005,460.479,3257.749,5303.633,2655.6679999999997,1780.5059999999999,4637.580999999999,3689.681,5576.072999999999,5511.88,3227.247,3202.1150000000002,1176.987,3730.9570000000003,2105.892,3014.3049999999994,2832.018,2738.5540000000005,1740.8780000000002
66.0,7938.082999999999,1531.8559999999998,1609.568,2682.5280000000002,7903.744,4257.715999999999,3252.8849999999998,5971.418,4090.001999999999,1643.8390000000002,1671.43,5234.810999999999,855.677,2387.239,2501.5289999999995,2329.413,3162.5599999999995,8187.209999999999,2321.0929999999994,2883.3550000000005,2060.9080000000004,1781.153,6343.406,3131.484,5351.7519999999995,2958.1559999999995,4024.1750000000006,3957.6369999999997,2697.313,6441.857000000001,3815.333,1919.897,4776.735999999999,1944.7189999999998,2694.274,6196.301999999999,5773.110000000001,8671.214999999997,7871.744999999999,2556.1829999999995,2491.9899999999993,1825.3559999999998,1130.513,3755.693,1706.41,3437.3679999999995,2911.451,7014.0819999999985,1609.2990000000002,5244.6759999999995
67.0,6312.073,3129.949,1082.121,837.027,7384.124999999997,4233.532,2235.4640000000004,5122.8719999999985,2695.905,2421.613,1962.757,5739.093,2231.659,1552.8120000000001,1714.53,2983.754,3304.752,6889.5729999999985,1415.64,1489.2579999999998,3269.1420000000003,2100.4359999999997,4717.395999999999,2442.6359999999995,3957.6549999999997,2054.928,2630.078,2190.115,924.968,6941.481000000001,4469.674,3716.878999999999,4257.116999999999,1425.989,1105.859,6850.643,4379.013,7045.205,7764.768999999997,1794.314,1979.565,3139.1999999999994,2422.848,4410.034,907.637,4646.763999999999,1686.5079999999996,6907.726999999999,2704.2990000000004,3850.578999999999
68.0,5367.750999999999,3045.741,3889.5329999999994,5440.956000000001,4825.017999999998,1395.194,3060.2799999999997,2892.691999999999,3486.904,2550.801,3054.417,1881.3410000000001,4626.947999999999,3404.931,3113.099,2038.439,1706.993,5167.615999999999,5577.277,3874.196,2403.845,5328.456999999999,3909.5829999999996,2576.854,2961.749,2925.011,2758.143,3699.8579999999997,4066.204999999999,3088.3869999999997,405.557,4097.405,1774.4969999999998,3615.3029999999994,5682.299999999999,2842.8320000000003,3094.524,5886.957999999999,4606.306,5933.626999999999,5869.434,2637.1479999999997,2648.566,802.421,4088.511,1276.6909999999998,3523.021,3748.643,2185.005,2854.673
69.0,3131.4180000000006,4692.424,3463.09,3639.9819999999995,5843.740999999999,2808.2259999999997,1889.906,3296.1520000000005,964.5900000000001,3558.815,3650.996,4311.021999999999,5034.6140000000005,2832.741,2699.46,3013.725,2299.4790000000003,4435.883000000001,4218.594999999999,2218.7,3863.2679999999996,4903.3910000000005,1536.7409999999998,2228.6000000000004,1359.69,2488.573,1249.703,1363.4279999999999,2531.953,5511.742,3159.496,5746.218,2727.143,3269.4280000000003,3908.814,5529.804999999999,1781.0479999999998,3864.55,6224.3849999999975,4597.268999999999,4782.52,4096.369,4071.2370000000005,3099.856,3282.729,3812.633999999999,2409.0020000000004,5370.753,3607.6759999999995,1252.614
