0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
28.0,3729.265999999999,7199.815999999998,3465.575,7379.236999999997,6680.539999999999,8825.429,571.439,8065.049999999997,4095.9680000000003,5983.800999999999,5100.2959999999985,3847.8349999999996,3124.8749999999995,6388.457999999998,6327.093000000002,1696.6980000000003,6423.487,7616.561999999998,6650.166999999999,2881.0669999999996,8384.249999999998,5901.533,6797.895999999999,6602.802999999998,5784.728,5160.476,2888.8629999999994,9066.981,6834.669999999997,6631.0199999999995,6727.939999999998,8985.684000000001,6799.980999999998,5314.637000000001,5967.131999999999,5061.822,6315.288999999997,5616.936,6540.047,7147.922999999998,1677.0400000000002,9750.758000000002,4087.9419999999996,4746.311,8251.479999999998,3851.4469999999997,7105.006999999999,3201.4839999999995,9094.260999999999,3249.399999999999,2970.128,5148.986,3678.0609999999992,352.054,9423.330999999998,9359.137999999997,6961.040999999999,6935.908999999999,4697.762999999999,7578.214999999997,8150.005999999998,5430.766,3949.987,6539.8759999999975,7902.818999999998,7995.072999999995,1047.937,4827.536000000001,6472.347999999999,5244.465
29.0,2479.57,5371.038,686.5139999999999,4738.940999999999,4428.302,5731.436000000001,3060.6699999999996,4994.765999999999,1929.52,2894.2509999999993,2010.7459999999996,758.2850000000001,512.7339999999999,3298.908,2864.545,1941.2129999999997,4370.503,5342.945,4597.183,1527.604,6318.293999999999,2811.983,3874.0649999999996,3740.7839999999997,3786.8919999999994,2994.0280000000002,2279.435,6018.745,3745.12,4578.035999999999,4674.955999999999,6290.242999999999,4746.997,1897.159,3232.9449999999997,1599.274,3492.9179999999997,2527.386,3077.499,4058.3729999999996,2728.324,6702.522000000003,625.394,2917.437,6422.701999999999,1225.4759999999997,4310.7519999999995,1367.647,6000.268,2639.9720000000007,2752.216,1686.4379999999999,2998.777,3441.3140000000003,6375.094999999998,6310.902000000001,4908.057,4882.924999999998,2857.797,4558.579999999999,6063.186000000002,3601.988,1783.5390000000002,3450.3259999999996,5849.835000000001,4905.522999999999,2587.682,2998.7580000000003,4419.364,1781.9170000000001
30.0,6177.361,1985.9119999999998,4302.316999999999,938.838,80.693,2350.3619999999996,6220.625999999999,1484.7520000000002,2693.861,1543.5549999999998,2557.8669999999997,3729.6149999999993,4288.299999999999,1492.799,2329.28,5094.771999999999,1013.5519999999999,1216.002,585.262,4199.422,2191.3509999999997,1847.234,474.14899999999994,633.5989999999999,1443.4379999999999,1765.081,6504.091999999999,2486.6829999999995,1394.6960000000001,1290.523,1728.826,2758.1810000000005,730.7080000000001,4582.683999999999,1426.458,3591.03,1250.332,2263.453,2293.6290000000004,1406.532,5401.81,3170.4599999999996,4544.992,2929.358,2608.9449999999997,3093.618,524.7090000000001,4027.467,2591.7059999999997,6864.629,5310.326999999998,4012.3879999999995,6910.492999999999,6450.7379999999985,2843.0329999999994,2778.84,1673.766,1045.3529999999998,2869.718,997.9170000000001,1957.107,3106.4480000000003,2683.3490000000006,1043.5210000000002,1833.5459999999998,1520.6840000000002,5593.075,3337.568,1163.9830000000002,3483.9539999999997
31.0,4413.545,3726.488999999999,1959.5140000000001,4040.786999999999,3342.0899999999992,5592.209999999999,3876.584,4726.599999999999,991.382,3191.2249999999995,2318.456,1387.192,1944.2579999999998,3595.341,3563.8569999999995,2750.73,3038.6949999999993,4246.784,3265.375,934.572,4999.457999999999,3109.4579999999996,3538.562999999999,3264.3530000000005,2399.9359999999997,1785.3890000000001,4213.41,5728.530999999999,4007.2379999999994,3246.227999999999,3092.3900000000003,5600.891999999999,3415.1890000000003,2944.668,2707.7989999999995,2301.396,3055.9559999999997,2835.096,3776.811,4199.2469999999985,2141.618,6412.307999999999,2557.152,1094.1019999999999,4778.152999999999,1069.539,3766.5569999999993,613.203,5833.553999999997,4573.947,1896.0629999999999,2388.7479999999996,4932.751999999999,3659.5369999999994,6084.880999999998,6020.687999999998,3325.6929999999998,3337.111,1312.971,4239.765,4765.213999999999,1957.4389999999999,844.581,3656.062999999999,4459.816,4762.531999999999,2801.874,1175.327,2873.5499999999997,2483.4489999999996
32.0,1889.806,8196.244999999999,3207.1509999999994,7376.270999999995,7065.631999999997,7883.108999999999,2662.18,7300.646000000001,4761.762999999999,5531.580999999998,4842.988999999998,3590.527999999999,2865.931,5853.213999999999,5077.397,2213.1560000000004,7200.489999999998,7980.274999999995,7329.649999999999,3877.495999999999,8955.623999999998,5361.065999999999,6511.394999999998,6378.114,6619.134999999999,5826.271,776.975,8461.721999999998,6025.967999999998,7408.022999999999,7504.942999999999,8909.128,7576.9839999999995,3475.7469999999994,5870.275,3812.1259999999984,6130.247999999998,4891.378,5290.351,6339.220999999999,2673.4689999999996,8995.256999999998,2838.246,5742.739999999999,9247.908999999996,4057.718999999999,6948.081999999997,4197.912999999999,8151.940999999997,711.364,3973.4209999999985,3381.5460000000003,1043.077,3042.824,8840.395999999999,8929.787,7738.043999999999,7712.9119999999975,5690.04,7195.909999999997,8682.071000000002,6427.194999999999,4615.781999999999,6087.655999999998,8677.536999999997,7211.402999999999,2189.192,5823.964999999999,7249.350999999999,3994.7689999999984
33.0,3544.1000000000004,4384.914,2821.236,3427.085999999999,3116.447,3995.103,5195.045,3351.461,2159.5299999999997,1582.396,974.3629999999999,1929.8569999999997,2647.4559999999997,1904.0289999999998,1128.212,4075.5879999999997,3251.3050000000007,4031.089999999999,3380.465,3662.3259999999996,5006.439,1411.8809999999999,2562.21,2428.9290000000005,2706.215,1962.884,3787.187,4573.715999999999,2076.7829999999994,3458.838,3555.7580000000003,4959.943000000001,3627.7990000000004,1959.529,1921.0899999999997,710.994,2181.063,942.193,1341.1660000000002,2390.036,4863.046,5107.250999999999,1664.9560000000001,2511.07,5438.7080000000005,2078.4469999999997,2998.897,3500.664,4263.9349999999995,4147.724,4881.109,1132.3519999999999,4151.532999999999,5575.688999999999,4952.389999999999,4980.602,3788.8590000000004,3763.7270000000008,2451.4300000000003,3246.7249999999995,4732.886,3164.4259999999995,2149.018,2138.471,4728.352,3262.218,4722.057000000001,2919.28,3300.166,603.918
34.0,2729.762,5201.534000000001,2697.0699999999997,4074.79,3905.892,4251.681999999999,5070.879,3958.165,2035.364,2399.0159999999996,1790.983,1805.691,2523.29,2597.966,1483.504,3951.4219999999996,4067.925,4678.794,4169.91,3538.1599999999994,5646.314,2228.501,3351.6549999999997,3218.3739999999993,3522.834999999999,2779.504,3663.0209999999997,4830.294999999998,2770.72,4275.4580000000005,4372.378,5515.090999999999,4444.419,1168.62,2737.71,586.828,2997.683,1758.813,1890.431,3083.9730000000004,4738.879999999999,5363.829999999998,1540.79,3023.2809999999995,6255.328,1954.281,3788.342,3376.498,4520.513999999999,4023.5579999999995,4756.943,1008.1859999999999,3337.1949999999997,5451.522999999999,5208.968999999999,5394.219999999999,4605.479,4580.347,2963.6409999999996,3894.429,5288.034,3685.8479999999995,2024.8519999999999,2927.9159999999997,5376.056,3751.509,4597.891,3105.325,4116.786,479.752
35.0,4484.054,3333.487999999999,2027.412,4359.717,3661.0199999999995,5911.14,3944.481999999999,5045.530000000001,1383.0439999999999,3530.463999999999,2710.1179999999995,1458.972,2012.1559999999997,3934.5799999999995,3955.5189999999993,2818.628,3020.9849999999997,4444.533,3524.600999999999,1000.805,5097.132,3500.125,3875.115,3583.283000000001,2508.6229999999996,2176.056,4283.919,6047.461000000001,4344.379999999999,3087.3309999999997,2874.0289999999995,5798.6410000000005,3612.9380000000006,3016.448,3047.038,2693.058,3395.1949999999997,3226.758,4168.473,4536.388999999999,2207.851,6731.238,2627.661,875.741,4385.151999999999,1461.2009999999998,4085.4869999999996,679.436,6152.4839999999995,4644.455999999999,1962.2959999999998,2780.41,5003.2609999999995,3725.7699999999995,6403.810999999999,6339.6179999999995,3107.3320000000003,3118.75,1272.605,4558.695,4962.962999999999,1564.4379999999996,1236.2430000000002,3993.2050000000004,4241.454999999999,5081.4619999999995,2868.107,956.966,2655.189,2875.111
36.0,5930.951,1746.9450000000002,4052.5669999999986,1168.6969999999997,470.0,2720.12,5970.875999999999,1854.5099999999998,2444.111,1297.1449999999998,2308.117,3479.8649999999993,4038.549999999999,1246.389,2082.8700000000003,4845.022,547.3340000000001,1406.022,614.9440000000001,3813.1800000000003,2381.3709999999996,1600.8239999999998,684.0949999999999,392.263,907.7819999999999,1510.789,6254.341999999999,2856.441,1153.3600000000001,754.867,1193.17,2982.805,913.6,4336.273999999999,1177.417,3344.6199999999994,1003.9220000000001,2017.0429999999997,2047.2190000000003,1345.369,5020.226000000001,3540.217999999999,4298.582,2393.7019999999998,2791.836999999999,2843.8679999999995,894.4670000000001,3491.8110000000006,2961.464,6614.879,4774.670999999999,3765.9779999999987,6664.082999999999,6200.9879999999985,3212.7909999999993,3148.5979999999995,1138.11,1087.3950000000002,2334.062,1367.6750000000002,2147.1269999999995,2570.7919999999995,2433.599,802.185,2016.4380000000006,1890.4419999999998,5343.324999999999,2801.9120000000003,628.327,3237.543999999999
37.0,3737.377,4207.34,1283.726,3916.016999999999,3217.3199999999993,5362.277,3202.035,4601.83,632.748,2520.649,1637.1439999999998,711.0240000000001,1269.709,2925.3059999999996,2882.5449999999996,2076.1809999999996,3073.7309999999998,4153.341999999999,3300.411000000001,1511.967,5034.494,2438.381,3334.6759999999986,3139.583,2490.1200000000003,1697.256,3537.2419999999997,5603.761000000001,3371.5179999999996,3281.2639999999997,3378.1839999999993,5635.928,3450.225,2268.5,2503.9119999999994,1620.084,2852.069,2153.784,3095.4990000000003,3684.771,2714.355,6287.538000000001,1880.984,1620.665,5261.134000000001,388.227,3641.7869999999994,1348.8719999999998,5631.1089999999995,3897.7789999999986,2729.27,1707.436,4256.584,3582.679,5960.110999999999,5895.918000000001,3611.284999999999,3586.152999999999,1561.025,4114.995,4800.25,2491.799,486.767,3076.7239999999997,4553.063,4531.921,2725.637,1702.067,3122.5919999999996,1802.137
38.0,5695.504,1957.9619999999993,3966.496999999999,1372.0189999999998,590.201,2839.064999999999,5884.806,1974.7109999999998,2369.2219999999998,1061.6979999999999,2122.3709999999996,3393.795,3952.479999999999,1010.9420000000001,1847.423,4758.951999999999,758.3509999999999,1617.0389999999998,825.961,3874.783,2592.387999999999,1365.3770000000002,754.902,434.464,1118.799,1440.442,6041.091,2976.642,1224.1670000000001,965.884,1404.187,3193.8219999999997,1124.617,4100.827,943.317,3109.173,768.475,1781.5959999999998,1811.7720000000002,1416.176,5077.171,3660.4189999999994,4063.1349999999993,2604.719,3002.854,2757.798,1014.668,3702.8280000000004,3081.665000000001,6401.628000000001,4985.687999999999,3530.530999999999,6428.6359999999995,6126.098999999998,3332.9919999999997,3268.7989999999995,1349.127,1298.412,2545.079,1487.8760000000002,2358.144,2781.8089999999997,2358.71,872.9920000000001,2227.455,2002.0380000000002,5268.435999999999,3012.929,839.3439999999999,3002.0969999999993
39.0,1611.5539999999999,6519.245999999999,1978.185,5289.912,5213.8,5466.804,4341.005999999999,5173.287000000001,3373.846,3716.7280000000005,3151.8379999999997,2205.3399999999997,1795.214,3905.8740000000007,2791.4119999999994,3221.5490000000004,5385.637,5893.916000000001,5477.818,2810.084,6861.436000000002,3546.213,4659.563,4526.281999999999,4840.547,4126.3009999999995,2933.1480000000006,6045.4169999999995,4045.5220000000004,5593.17,5690.09,6730.213000000001,5762.130999999999,475.644,4055.421999999999,2207.6389999999997,4315.3949999999995,3076.5249999999996,3190.25,4358.775000000001,4009.039,6578.951999999998,1133.605,4361.763,7573.039999999999,2668.4530000000004,5096.25,2970.9240000000004,5735.636,3293.6850000000004,4033.516000000001,1405.164,2218.987,4721.649999999999,6424.0909999999985,6609.341999999999,5923.191000000001,5898.058999999998,4302.1230000000005,5109.550999999999,6503.156,5056.530000000001,3228.716999999999,4235.8240000000005,6591.178,4966.631,3868.0179999999996,4443.807,5434.4980000000005,2100.563
40.0,6493.811000000001,3294.274999999999,5756.879999999998,1360.854,1940.105,399.82099999999997,7879.355999999999,691.68,4553.273,2730.695,3607.109,4863.693999999999,5583.099999999998,2201.554,2932.337,6753.501999999997,2727.0649999999996,1799.2269999999999,2268.209,6058.834,1766.9650000000001,2689.972,2048.043,2209.761,3302.85,3624.4929999999995,7282.052,950.9460000000001,1838.2290000000003,3149.9349999999995,3588.2380000000007,1635.7419999999997,2276.895,4899.133999999999,2937.867,4205.859,2550.159,3090.306,2371.853,1413.4689999999998,7261.222000000001,1484.481,5159.821,4788.7699999999995,3881.205,4752.348,1797.784,5886.878999999998,641.1650000000001,7642.588999999999,7169.738999999999,4627.217,7226.942999999999,8259.999999999996,1329.62,1514.871,3444.651999999999,2704.8639999999996,4729.129999999999,1200.546,1408.6850000000002,4965.859999999999,4542.7609999999995,2171.1,2317.3519999999994,599.018,7402.957999999999,5196.979999999998,3023.394999999999,4098.782999999999
41.0,4613.661,3228.7799999999997,3324.4659999999994,2270.9519999999998,1960.3129999999999,2854.6229999999996,5548.567,2197.022,2478.934,426.26199999999994,1174.6949999999997,2431.2799999999997,3150.6859999999997,749.5899999999999,765.5799999999999,4422.712999999999,2095.171,2874.9559999999997,2224.3309999999997,3984.495,3850.305,271.29999999999995,1406.076,1272.7949999999998,1672.783,1550.1539999999998,4917.387,3433.2359999999994,922.344,2302.7039999999997,2399.624,3805.5039999999995,2471.665,3018.984,764.956,2027.33,1024.9289999999999,657.892,729.929,1235.597,5186.883,3966.771,2981.2919999999995,2827.7760000000003,4282.574,2421.5589999999997,1842.763,3821.4,3123.4550000000004,5277.924000000001,5201.797999999999,2448.688,5346.792999999999,5929.210999999999,3811.91,3826.1629999999996,2632.725,2607.5930000000003,2768.136,2090.591,3578.446999999999,3129.3219999999997,2468.4219999999996,982.337,3572.2179999999994,2107.779,5072.169,3235.986000000001,2144.032,1920.254
42.0,6108.305999999999,2828.3959999999997,3648.5029999999992,4389.889999999999,3691.1929999999993,5941.313,5565.572999999999,5075.703,1895.5510000000002,3560.6369999999993,2741.97,3092.6620000000003,3633.2469999999994,3964.7529999999992,3987.261,4439.719,3051.1579999999994,4474.706,3554.774,2621.896,5066.9349999999995,3531.419,3905.287999999999,3613.4560000000006,2538.796,2207.3500000000004,5908.170999999999,6077.634000000001,4374.553,3117.504,2450.9489999999996,5801.348,3643.1109999999994,4650.138000000001,3077.2109999999993,3462.1059999999993,3425.367999999999,3258.4999999999995,4200.215,4566.561999999999,3828.941999999999,6761.411,4252.961,905.914,3880.0599999999995,2515.0520000000006,4115.66,2300.5270000000005,6182.656999999998,6268.707999999999,3583.387,3835.0789999999997,6627.512999999998,5346.860999999999,6433.983999999999,6369.791,2660.264,3148.922999999999,1302.778,4588.8679999999995,4965.67,1059.346,2061.381,4023.378,4243.807999999999,5111.635,4489.198,770.5400000000001,2685.362,3355.0299999999993
43.0,33.426,7666.316999999997,2875.9479999999994,6436.983,6360.870999999998,6613.875,3213.9080000000004,6320.357999999999,4430.525999999999,4863.799,4298.909,3259.2909999999997,2536.8279999999995,5052.945,3938.482999999999,2095.853,6532.707999999999,7040.986999999999,6624.888999999998,3551.6979999999994,8008.5070000000005,4693.284,5806.633999999999,5673.353,5987.617999999999,5273.371999999999,1802.9290000000003,7192.487999999998,5192.593,6740.240999999998,6837.160999999998,7877.283999999999,6909.201999999998,1622.7150000000001,5202.4929999999995,3305.0409999999997,5462.4659999999985,4223.596,4337.321,5505.8460000000005,2883.886,7726.0229999999965,2034.9110000000003,5417.823,8720.110999999999,3726.481999999999,6243.320999999999,3868.6869999999994,6882.7069999999985,2163.4659999999994,3650.549,2468.332,1086.7730000000001,3594.5519999999997,7571.161999999997,7756.412999999997,7070.261999999999,7045.1299999999965,5358.802999999999,6256.6219999999985,7650.226999999998,6102.277999999999,4284.544999999999,5382.894999999999,7738.248999999998,6113.702,2740.9200000000005,5499.048,6581.568999999999,3197.9649999999997
44.0,7776.397999999998,1811.8629999999998,5884.327,1447.883,1892.6749999999997,2401.9500000000003,7802.6359999999995,1726.2700000000002,4156.608,3151.777,4139.877,5311.624999999999,5870.309999999999,2951.03,3928.316999999999,6676.781999999997,1720.7379999999998,805.418,1570.3219999999997,5318.115999999998,575.099,3446.2710000000006,2286.1309999999994,2400.4209999999994,2412.718,3061.452,8086.102,2040.5149999999996,2721.6700000000005,1993.376,2341.4860000000003,1500.5749999999996,1124.6970000000001,6181.7210000000005,3030.376,5190.067,2857.0480000000002,3862.4900000000007,3795.9519999999998,2535.6279999999997,6525.162,2608.3260000000005,6144.029000000001,3898.6380000000004,2013.8790000000001,4675.628,1795.899,4996.746999999998,2413.6960000000004,8446.639,6279.606999999998,5611.425,8509.529999999997,7770.636999999999,2275.6050000000005,2211.4120000000003,2105.9339999999997,1411.091,3838.9979999999996,1544.725,771.659,3717.946,4265.3589999999995,2810.3430000000003,280.578,1901.2310000000002,6912.973999999997,4306.848,1889.8770000000002,5082.991
45.0,7238.8369999999995,1603.86,5355.195999999999,910.322,1359.396,2017.3129999999999,7273.504999999999,1164.949,3627.4770000000003,2622.6459999999997,3610.746,4782.494,5341.178999999999,2413.4690000000005,3390.7559999999994,6147.650999999999,1191.607,244.09699999999998,1037.0430000000001,4788.984999999999,996.771,2908.71,1752.8519999999999,1871.2899999999997,1883.5869999999998,2532.321,7556.971,2138.145,2184.1089999999995,1596.7339999999997,1994.052,1598.2050000000002,595.566,5644.16,2501.245,4652.505999999999,2327.9170000000004,3324.9290000000005,3258.3909999999996,1998.0669999999998,5996.031000000001,2705.956,5606.468000000002,3369.507,2190.9680000000003,4146.496999999999,1258.338,4467.616,2258.657,7917.508000000001,5750.475999999998,5073.8640000000005,7971.968999999997,7241.505999999999,2373.235,2309.0420000000004,1758.5000000000002,1014.449,3309.867,983.404,762.5269999999999,3370.512,3736.228,2281.212,699.0050000000001,1339.9100000000003,6383.842999999998,3777.717,1493.2350000000001,4545.429999999999
46.0,48.552,7877.2059999999965,3086.837,6647.871999999999,6571.759999999997,6824.763999999999,3229.0340000000006,6531.2469999999985,4641.414999999998,5074.687999999999,4509.798,3470.18,2747.716999999999,5263.833999999999,4149.371999999999,2110.9790000000003,6743.596999999998,7251.875999999998,6835.777999999997,3762.586999999999,8219.396,4904.172999999999,6017.522999999998,5884.241999999999,6198.506999999998,5484.260999999998,1818.055,7403.376999999997,5403.481999999999,6951.129999999997,7048.049999999997,8088.172999999998,7120.090999999998,1833.604,5413.381999999998,3515.93,5673.354999999998,4434.484999999999,4548.21,5716.735,2899.012,7936.911999999996,2245.7999999999997,5628.711999999999,8930.999999999998,3937.3709999999987,6454.209999999998,4079.575999999999,7093.595999999998,2178.592,3861.437999999999,2679.221,1101.8990000000001,3609.678,7782.050999999996,7967.301999999996,7281.150999999998,7256.018999999996,5569.691999999998,6467.510999999998,7861.115999999997,6313.1669999999995,4495.433999999998,5593.783999999998,7949.137999999997,6324.590999999999,2756.0460000000007,5709.937,6792.457999999998,3408.853999999999
47.0,1961.875,5937.431,2037.0249999999999,4841.686,4672.788,5018.577999999999,4410.834,4725.061,2486.232,3165.9119999999994,2557.8790000000004,1317.191,1863.245,3364.8619999999996,2250.4,3291.3770000000004,4834.821,5445.6900000000005,4936.806,2878.115,6413.21,2995.397,4118.5509999999995,3985.2699999999995,4289.731,3546.3999999999996,3002.976,5597.190999999998,3537.6159999999995,5042.354,5139.273999999999,6281.986999999999,5211.3150000000005,412.505,3504.6059999999998,1353.7240000000002,3764.5789999999993,2525.7090000000003,2657.3269999999998,3850.8689999999997,4078.8349999999996,6130.725999999998,880.7449999999999,3474.1489999999994,6989.094999999999,1780.304,4555.237999999999,2718.031,5287.409999999999,3363.5130000000004,4100.004,517.015,2569.308,4791.477999999999,5975.864999999999,6161.115999999999,5372.375,5347.243,3414.5089999999996,4661.325,6054.929999999999,4168.381,2341.103,3694.8119999999994,6142.951999999999,4518.405000000001,3937.8460000000005,3556.1929999999998,4883.682,1246.6480000000001
48.0,4118.373999999999,3823.3019999999997,1664.343,3531.979,2833.282,5034.8009999999995,3581.4129999999996,4217.7919999999995,247.48399999999998,2458.2299999999996,1574.725,1092.0210000000002,1649.0870000000002,2862.8869999999993,2820.1259999999997,2455.559,2689.693,3769.3039999999983,2916.3730000000005,1438.365,4650.455999999999,2375.962,2950.6379999999995,2755.545,2106.0820000000003,1313.2180000000003,3918.2389999999996,5219.723000000001,3309.0989999999993,2897.226000000001,2994.146,5251.890000000001,3066.1870000000004,2608.9429999999993,2119.8740000000003,1558.825,2468.031,2091.365,3033.0799999999995,3611.321999999999,2640.7529999999997,5903.5,2261.9809999999998,1234.7579999999998,4877.0960000000005,460.479,3257.749,1275.27,5303.633,4278.775999999999,2655.6679999999997,1780.5059999999999,4637.580999999999,3689.681,5576.072999999999,5511.88,3227.247,3202.1150000000002,1176.987,3730.9570000000003,4416.212,2105.892,100.683,3014.3049999999994,4169.025,4197.774,2832.018,1315.983,2738.5540000000005,1740.8780000000002
49.0,3131.4180000000006,4692.424,3469.9320000000002,3463.09,3386.978,3639.9819999999995,5843.740999999999,3346.465,2808.2259999999997,1889.906,1325.0159999999998,2578.5529999999994,3296.1520000000005,2079.052,964.5900000000001,4724.284000000001,3558.815,4067.0939999999996,3650.996,4311.021999999999,5034.6140000000005,1719.391,2832.741,2699.46,3013.725,2299.4790000000003,4435.883000000001,4218.594999999999,2218.7,3766.348,3863.2679999999996,4903.3910000000005,3935.3089999999997,1536.7409999999998,2228.6000000000004,1359.69,2488.573,1249.703,1363.4279999999999,2531.953,5511.742,4752.129999999999,2313.652,3159.496,5746.218,2727.143,3269.4280000000003,4149.36,3908.814,4796.42,5529.804999999999,1781.0479999999998,3864.55,6224.3849999999975,4597.268999999999,4782.52,4096.369,4071.2370000000005,3099.856,3282.729,4676.334,3812.633999999999,2797.714,2409.0020000000004,4764.356,3139.809,5370.753,3567.706,3607.6759999999995,1252.614
50.0,7492.483999999998,3071.1820000000002,5956.21,1155.3349999999998,1734.5860000000005,1302.768,7874.5189999999975,1060.0800000000002,4347.754,3157.865,4095.378999999999,5351.964000000002,5942.192999999999,2667.116,3644.402999999999,6748.664999999998,2507.593,1576.1340000000002,2048.737,5853.314999999999,1025.992,3162.357,2089.687,2251.405,3097.330999999999,3418.9739999999993,7838.070999999999,620.875,2437.7560000000003,2944.4159999999993,3382.7190000000005,892.3729999999999,2057.4230000000002,5897.806999999999,3067.984,4906.152999999999,2865.0729999999994,3578.5759999999996,3428.042,2166.949,7055.703,1304.6519999999998,5860.115,4583.250999999999,3515.132999999999,4747.511,1592.2649999999999,5681.359999999999,994.056,8198.607999999998,6964.219999999998,5327.5109999999995,8225.615999999996,8104.630999999997,977.225,913.0319999999998,3225.1799999999994,2481.7710000000006,4523.610999999999,1169.901,836.402,4760.3409999999985,4337.242,2635.0060000000003,1874.7290000000003,1241.981,7246.967999999997,4991.460999999998,2817.8759999999997,4799.077
